id,name,description,start_date,end_time,venue_name,venue_address,location,source,source_id,url,image_url,category,price_min,price_max,created_at,updated_at
86566ead-362d-4a7b-9676-c0b624b444eb,Summer 2025 in the Hive - Trendy Tees,Sourced from predicthq.com - Design and create your personalised Summer T-Shirt and give it the wow factor using pre-cut templates and fabric pens.,2025-08-20 09:00:00+00,2025-08-20 10:30:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,876ngnCSn3K2UmywoW,,,conferences,,,2025-07-21 17:19:53.996446+00,2025-07-21 17:19:53.996446+00
8688a96f-9015-4f7f-9118-c57b0124b398,Bartees Strange,Sourced from predicthq.com,2025-08-26 18:00:00+00,2025-08-26 18:00:00+00,Near Southampton Central,,0101000020E6100000FE65F7E461A1F6BFEA95B20C71744940,predicthq,CmDUpk7BdUhLxSEgKL,,,concerts,,,2025-08-03 11:59:41.667306+00,2025-08-03 11:59:41.667306+00
869e63a4-48a1-4e1d-a04a-5f1ede32fc8a,Summer 2025 in the Hive - Pet Planters,"Sourced from predicthq.com - Using our laser cut templates you will build and then customise one of our frog, dog or panda planters.",2025-08-22 13:00:00+00,2025-08-22 14:30:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,9zNFkE8MrJ8GnBgook,,,conferences,,,2025-08-03 12:00:17.172479+00,2025-08-03 12:00:17.172479+00
86b5806f-e76e-4d6b-a7ea-5d3e4a733dde,"Gruff Rhys, Lankum, Snapped Ankles, and 4 others",Sourced from predicthq.com,2025-08-16 13:00:00+00,2025-08-16 13:00:00+00,Near Glasgow Central,,0101000020E6100000F31FD26F5F0711C0A089B0E1E9ED4B40,predicthq,pWNLoPQSfsLkCwVD9U,,,festivals,,,2025-07-21 17:20:23.231712+00,2025-07-21 17:20:23.231712+00
86e6fe7f-534a-4479-851c-a5e3b4d671c6,Mid and North NQN forum,Sourced from predicthq.com - Welcome!!!! We can not wait to meet you all and welcome you to our division.,2025-07-21 09:00:00+00,2025-07-21 09:00:00+00,Near Basingstoke,,0101000020E61000003108AC1C5A64F1BF60764F1E16A24940,predicthq,3eLfEp2WTczLJJ8z8u,,,conferences,,,2025-07-21 17:19:16.990478+00,2025-07-21 17:19:16.990478+00
874817fe-f318-42d6-a253-c6b0c27b2ad3,"RSVP Open Mic: A night of Music, Poetry and Vibes!!","Sourced from predicthq.com - Tickzon brings you R.S.V.P. (Raps, Songs, Vibes, Poems) Readings only regular open mic night, a night of performances, laughter and fun",2025-08-03 17:00:00+00,2025-08-03 21:00:00+00,Near Reading,,0101000020E61000002C6519E25817EFBF423EE8D9ACBA4940,predicthq,77PoLnopkdoqUVyXDX,,,performing-arts,,,2025-07-21 17:19:27.386245+00,2025-07-21 17:19:27.386245+00
8749000b-bcb0-497a-a1a8-c22ba5081c8e,Wembley Stadium: England vs Brazil,International football friendly at the iconic national stadium,2025-10-10 19:45:00+00,2025-10-10 22:00:00+00,Wembley Stadium,"Wembley, London HA9 0WS",0101000020E610000017D9CEF753E3D1BFBA490C022BC74940,ticketmaster,demo-077,https://example.com/england-brazil,https://picsum.photos/seed/wembley/800/600,Sports,55.00,185.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
87867873-fcd9-4e6f-8f34-be62a08d2ac4,Madame Tussauds London - Standard Entry,,2025-11-20 10:00:00+00,,Madame Tussauds London,"Marylebone Road, London",0101000020E61000003A4030478FDFC3BF3468E89FE0C24940,ticketmaster,tm-1AdbZbxGkz_k0jJ,https://ticketmaster-uk.tm7562.net/c/6709060/431525/7562?u=https%3A%2F%2Fattractions.ticketmaster.co.uk%2Fbook%2F1F91A-TICKETMASTER%2F%23date%3D2025-11-20&utm_medium=affiliate,https://s1.ticketm.net/dam/a/5e1/6e7fda03-a9d8-4eb7-a553-24ebcdd465e1_1211781_TABLET_LANDSCAPE_LARGE_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
87a223a8-7c00-4378-8f4d-f8ce557bc405,Moulin Rouge The Musical,Sourced from predicthq.com,2025-08-20 18:30:00+00,2025-08-20 18:30:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,EK4UyYXkkLDH2SQrvi,,,performing-arts,,,2025-07-21 17:19:05.209154+00,2025-07-21 17:19:05.209154+00
87cb0163-1d12-48d5-9a18-762a9f00962e,Michael Starring Ben THE MAGIC OF MICHAEL JACKSON,Sourced from predicthq.com,2025-08-16 18:30:00+00,2025-08-16 18:30:00+00,Near Southampton Central,,0101000020E6100000FE65F7E461A1F6BFEA95B20C71744940,predicthq,EYMyQuYExwdbNHsntK,,,concerts,,,2025-07-21 17:19:19.042358+00,2025-07-21 17:19:19.042358+00
87d72f53-e151-4726-91f1-1f2403e2714e,Quiz & Chips - Summer Sunset Sessions @ The Place,"Sourced from predicthq.com - Looking for something to end your week? Well, look no further! Its Quiz & Chips Time!",2025-08-08 17:00:00+00,2025-08-08 19:00:00+00,Near Newport (South Wales),,0101000020E61000006A4DF38E53F407C088635DDC46CB4940,predicthq,8aFTJ8nxsCgUtnTKgw,,,community,,,2025-07-21 17:19:43.42081+00,2025-07-21 17:19:43.42081+00
881465f7-4bf8-47f7-9000-27a0b6c0bedc,The Man With The Golden Keys,"Sourced from predicthq.com - Pianist Tony Kieraldo, joined by Jack Amblin and Katherine Lupino, presents 
Golden Keys—a dazzling jazz  style tribute to James Bond",2025-08-31 16:00:00+00,2025-08-31 20:00:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,BcjCgX3FKqs5gnD73V,,,performing-arts,,,2025-08-03 12:00:36.692437+00,2025-08-03 12:00:36.692437+00
8818c571-0d7c-4c54-bb25-fa5390226bb6,Why Philosophy? The Art of Asking Big Questions,"Sourced from predicthq.com - Explore life’s biggest questions and how philosophy can guide you toward clarity, curiosity, and greater well-being.",2025-07-26 09:00:00+00,2025-07-26 12:00:00+00,Near Carlisle,,0101000020E61000004CA60A46257507C07DD0B359F5714B40,predicthq,GpgPZb3Gh97SVMcz72,,,conferences,,,2025-07-21 17:20:20.439628+00,2025-07-21 17:20:20.439628+00
881a84c6-4af9-4c07-aa2e-b75265c7d295,Brockholes Village Fete,Sourced from predicthq.com - Escape to Brockholes for a family-friendly festival jam-packed with activities for the whole family. Book now for an earlybird discount!,2025-08-23 09:00:00+00,2025-08-23 15:00:00+00,Near Preston,,0101000020E610000012A5BDC117A605C0F0164850FCE04A40,predicthq,BxwJP6QwyLLKEG5CVM,,,festivals,,,2025-08-03 12:00:43.445339+00,2025-08-03 12:00:43.445339+00
88d55ec3-ad95-477a-8810-735095b5ab06,York Knights vs Oldham RLFC,Sourced from predicthq.com,2025-08-03 14:00:00+00,2025-08-03 14:00:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,FHjQ2thbnFb3yWw5BQ,,,sports,,,2025-07-21 17:19:51.846788+00,2025-07-21 17:19:51.846788+00
8915b732-c41f-4b6d-8fcb-348a55f03d60,York Disability Rights Forum - Quiet Pride 2025,Sourced from predicthq.com - Quiet Pride is a space to celebrate being LGBTQ+.,2025-08-14 09:00:00+00,2025-08-14 16:30:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,HT37i3DoPNTWYAoKy4,,,festivals,,,2025-07-21 17:19:51.040976+00,2025-07-21 17:19:51.040976+00
891cec65-21de-4401-a43b-af7db191d880,ATWA  UK IKEJI FESTIVAL 2025,"Sourced from predicthq.com - Join us at the ATWA UK Ikeji Festival 2025 for a celebration of culture, music, food, and community!",2025-08-30 11:00:00+00,2025-08-30 17:00:00+00,Near Newcastle,,0101000020E610000070CE88D2DEE0F9BFA1D634EF387D4B40,predicthq,4kLozaygANqkQ5cFvo,,,festivals,,,2025-08-03 12:00:19.619302+00,2025-08-03 12:00:19.619302+00
8939d92e-acd8-4c66-9b64-b09080901003,Chali 2na,Sourced from predicthq.com,2025-08-10 18:30:00+00,2025-08-10 18:30:00+00,Near Newcastle,,0101000020E610000070CE88D2DEE0F9BFA1D634EF387D4B40,predicthq,6KRcfiASts2MEzob5Y,,,concerts,,,2025-07-21 17:19:57.82255+00,2025-07-21 17:19:57.82255+00
8943f1d9-1de4-44a6-b24a-ec24befd2538,NOW! That's What I Call...DRAG! A Night At The Musicals! Cambridge!,"Sourced from predicthq.com - East Anglia's #1 drag cabaret RETURNS to The Blue Moon for A Night At The Musicals! Expect fabulous lip syncs, live vocals & CHAOS!",2025-08-29 18:00:00+00,2025-08-29 21:30:00+00,Near Cambridge,,0101000020E6100000F0A7C64B3789C13F0D71AC8BDB184A40,predicthq,kkjoFbvnuNTEYj4GHv,,,performing-arts,,,2025-08-03 12:01:04.400169+00,2025-08-03 12:01:04.400169+00
894c4fbf-57ae-44b9-b174-fd292b580bd9,The English Civil War in Lincolnshire,Sourced from predicthq.com - Come join us for a fascinating talk as we discover  what it was like during The English Civil War in Lincolnshire.,2025-08-28 13:00:00+00,2025-08-28 15:00:00+00,Near Grantham,,0101000020E6100000508D976E1283E4BF5BB1BFEC9E744A40,predicthq,CcezwsqFmZXfAPihAy,,,festivals,,,2025-08-03 12:00:10.142834+00,2025-08-03 12:00:10.142834+00
89694122-095d-49d7-9e70-9a66c5946c76,Escuela Grind,Sourced from predicthq.com,2025-08-29 18:00:00+00,2025-08-29 18:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,H33AKqG36VJVSWD9jV,,,concerts,,,2025-08-03 12:00:28.341321+00,2025-08-03 12:00:28.341321+00
8976715b-479b-4085-a844-ec1eb42e7c2c,Fantastic Days 2025 - Urban Creative Academy  - ages 10 - 16,Sourced from predicthq.com - Free to attend childrens activities at Beechwood Park this summer.,2025-08-12 10:00:00+00,2025-08-12 13:00:00+00,Near Newport (South Wales),,0101000020E61000006A4DF38E53F407C088635DDC46CB4940,predicthq,7jbXfMeCfrtDU8Wu5s,,,festivals,,,2025-07-21 17:19:42.953054+00,2025-07-21 17:19:42.953054+00
899b220d-7c93-4b9c-bd20-729fbef34988,SWPL 1 - Motherwell vs Glasgow City,Sourced from predicthq.com,2025-08-17 13:00:00+00,2025-08-17 13:00:00+00,Near Glasgow Central,,0101000020E6100000F31FD26F5F0711C0A089B0E1E9ED4B40,predicthq,C32T2CocgpLgU8RdNz,,,sports,,,2025-07-21 17:20:22.852594+00,2025-07-21 17:20:22.852594+00
89eecfd1-2710-4f16-a5fe-ab89b2c28196,Sustainable Marketing Strategies,"Sourced from predicthq.com - Join us and take the first step toward building a purpose-driven brand that connects, inspires, and grows with intention! ✨",2025-07-31 12:00:00+00,2025-07-31 14:00:00+00,Near Newport (South Wales),,0101000020E61000006A4DF38E53F407C088635DDC46CB4940,predicthq,ExUybc7KaRhHSJYSgV,,,conferences,,,2025-07-21 17:19:44.268419+00,2025-07-21 17:19:44.268419+00
8a2291d9-0497-4a5b-b294-c013864bebaf,Cryogeyser and Thistle,Sourced from predicthq.com,2025-08-27 18:30:00+00,2025-08-27 18:30:00+00,Near Bristol Temple Meads,,0101000020E61000002CD49AE61DA704C01A51DA1B7CB94940,predicthq,k9LTJfsT6BVCeZoVeR,,,concerts,,,2025-08-03 11:59:55.597349+00,2025-08-03 11:59:55.597349+00
8a4d889d-6cf6-4e5d-a992-aff2fa41fc42,Colt Murphy Jr,Sourced from predicthq.com,2025-07-27 11:00:00+00,2025-07-27 11:00:00+00,Near Preston,,0101000020E610000012A5BDC117A605C0F0164850FCE04A40,predicthq,DnayZLidYtyU9PuKdK,,,concerts,,,2025-07-21 17:20:19.047021+00,2025-07-21 17:20:19.047021+00
8a67d407-755e-43dd-ad38-a9ab303f9ccc,Open Mic Nights at Coppa Club Clifton Village,Sourced from predicthq.com - Join Us for an Open Mic Night Hosted by Mike Walsh!,2025-08-31 16:30:00+00,2025-08-31 19:00:00+00,Near Bristol Temple Meads,,0101000020E61000002CD49AE61DA704C01A51DA1B7CB94940,predicthq,AxaZWpzYVJWUzZ4FDa,,,performing-arts,,,2025-08-03 11:59:54.586234+00,2025-08-03 11:59:54.586234+00
8a775f2d-a609-4948-a05d-d3fd2dde31c5,Laughs on Draught,Sourced from predicthq.com - Get ready for a night of non-stop laughter and great beer at Laughs on Draught - York's brewest comedy night!,2025-08-17 18:30:00+00,2025-08-17 20:30:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,5SsEZViGr3TXAKmdRk,,,performing-arts,,,2025-08-03 12:00:14.929726+00,2025-08-03 12:00:14.929726+00
8a97239b-92d9-4ace-9e09-444a3a880d3e,Gibby Haynes and Scott Thunes,Sourced from predicthq.com,2025-08-16 18:00:00+00,2025-08-16 18:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,3EKcNXNn8YyC4LDaYB,,,concerts,,,2025-07-21 17:20:04.880929+00,2025-07-21 17:20:04.880929+00
8ab366c0-4a24-4b00-b2e7-3937cc5c5af7,"CRUMP - Garage, Rock, Disco DJ Event @ LA RAZA - FREE ENTRY 22:00","Sourced from predicthq.com - Come join us for a night of garage, rock, and disco music at La Raza Cambridge - entry is free and the party starts at 10:00 pm!",2025-08-16 21:00:00+00,2025-08-17 01:00:00+00,Near Cambridge,,0101000020E6100000F0A7C64B3789C13F0D71AC8BDB184A40,predicthq,Ef2bG3AT5zMPUJWjUX,,,community,,,2025-08-03 12:01:05.79224+00,2025-08-03 12:01:05.79224+00
8ab73eb0-ef05-4399-ac20-c73fc074d54a,Black Honey,Sourced from predicthq.com,2025-08-18 18:00:00+00,2025-08-18 18:00:00+00,Near Bristol Temple Meads,,0101000020E61000002CD49AE61DA704C01A51DA1B7CB94940,predicthq,Et8zjzbr8SemdrjuXo,,,concerts,,,2025-07-21 17:19:36.011934+00,2025-07-21 17:19:36.011934+00
8af6a614-2357-4b3f-91bc-756a694e6031,Waves of Tradition,"Sourced from predicthq.com - Get ready to ride the waves of tradition at our concert, where we'll be celebrating cultural heritage through Zheng, Bodhran and Celtic Harp",2025-08-19 17:00:00+00,2025-08-23 18:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,Vhwh6tTSndG2vJekQv,,,festivals,,,2025-07-21 17:19:59.989338+00,2025-07-21 17:19:59.989338+00
8b37258b-2bbb-4976-a52e-ce1cc4a07685,"Minecraft Movie! Outdoor Cinema at Orton Hall Spa, Peterborough","Sourced from predicthq.com - An Open Air Cinema experience screening Minecraft Movie! at Orton Hall Spa, Peterborough",2025-08-29 10:30:00+00,2025-08-29 13:30:00+00,Near Peterborough,,0101000020E610000062105839B4C8CEBF8B6CE7FBA9494A40,predicthq,5mc3YSVZZDzu9gAqSw,,,festivals,,,2025-08-03 12:00:08.520375+00,2025-08-03 12:00:08.520375+00
8b8cf865-3976-4004-a4fe-8552c8594ae8,"Ceilidh in  Great Hall, Royal College of Physicians",Sourced from predicthq.com - With caller Ken Gourlay and ceilidh band. Soft drinks £1. All dances walked through and called. Good exercise and great fun.,2025-08-14 19:00:00+00,2025-08-14 21:00:00+00,Near Edinburgh Waverley,,0101000020E6100000C4B12E6EA38109C060E5D022DBF94B40,predicthq,Hbeidvyc5FUBejgyNg,,,performing-arts,,,2025-07-21 17:20:02.765978+00,2025-07-21 17:20:02.765978+00
8b918b44-232b-4b3a-83fe-ef32924bb862,Super League Women - Wigan Warriors vs York Valkyrie,Sourced from predicthq.com,2025-08-24 11:00:00+00,2025-08-24 11:00:00+00,Near York,,0101000020E6100000B0726891ED7CF1BF265305A392FA4A40,predicthq,DeugeTr5ebrVNK9zrC,,,sports,,,2025-08-03 12:00:14.295829+00,2025-08-03 12:00:14.295829+00
8ba714ed-08f8-4a60-9971-53ccf85640d0,"Stockeld Park (B)- Friday 15th August, 10am - The Grange  pick up",Sourced from predicthq.com - As part of our Summer HAF SEND programme we are delighted to offer a range of educational and social day outings for families.,2025-08-15 09:00:00+00,2025-08-15 16:00:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,Au8fynWB42ojSTfHab,,,performing-arts,,,2025-07-21 17:20:14.172856+00,2025-07-21 17:20:14.172856+00
8bd30ad1-03b6-40dc-9512-98e8eb0f9d70,How The Top 1% Of Leaders Manage Their Time Like Clockwork Using T5 System,Sourced from predicthq.com - You will learn essential skills that will increase your productivity so you have more margin in your life and business.,2025-07-22 18:00:00+00,2025-07-22 19:00:00+00,Near Preston,,0101000020E610000012A5BDC117A605C0F0164850FCE04A40,predicthq,77RgvpAa894wmnwA9E,,,conferences,,,2025-07-21 17:20:19.334845+00,2025-07-21 17:20:19.334845+00
8beb2ac9-ecb2-4e73-9409-9b5b51977d84,Lawrence,,2025-11-20 19:00:00+00,,Manchester Academy,"Oxford Road, Manchester",0101000020E61000004182E2C798DB01C0315C1D0071BB4A40,ticketmaster,tm-G5vHZbPRTMkSV,https://ticketmaster-uk.tm7559.net/c/6709060/431519/7559?u=https%3A%2F%2Fwww.ticketmaster.co.uk%2Flawrence-manchester-20-11-2025%2Fevent%2F1F00625BFFDC6CF4&utm_medium=affiliate,https://s1.ticketm.net/dam/a/e4c/5cfb7dfd-c4f2-4247-b9ce-c25c85e5ee4c_SOURCE,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
8bed7fa4-ede0-4080-82b0-32ea447c5035,Pudding Chare Music Festival | Concert 4 | Festival Finale Concert,Sourced from predicthq.com - Concert 4 | Festival Finale Concert,2025-08-30 12:00:00+00,2025-08-30 14:00:00+00,Near Newcastle,,0101000020E610000070CE88D2DEE0F9BFA1D634EF387D4B40,predicthq,HRKoXpvmSTwU6XsSYn,,,festivals,,,2025-08-03 12:00:19.493419+00,2025-08-03 12:00:19.493419+00
8bf27f8e-f47c-43b6-b15b-9b50e019d2d7,ELI - THE ROUGH AND SLOW TOUR UK - MANCHESTER,"Sourced from predicthq.com - The rebelliously vulnerable ELI goes on tour throughout the UK to play his soon to be 5th single release ""Rough and Slow""",2025-08-29 18:00:00+00,2025-08-29 21:30:00+00,Near Manchester Piccadilly,,0101000020E61000009B559FABADD801C0BE30992A18BD4A40,predicthq,D2aoXv3tP9VaQWK2rx,,,community,,,2025-08-03 12:00:38.086516+00,2025-08-03 12:00:38.086516+00
8c07ff71-e6af-4fe3-8f96-f45eb4e975db,"An Evening of Poetry, Reflection and Remembrance","Sourced from predicthq.com - Join us at Coventry Cathedral for poetry, reflection & the launch of Remembrance on Partition Commemoration Day.",2025-08-15 17:00:00+00,2025-08-15 19:30:00+00,Near Coventry,,0101000020E6100000A1D634EF3845F8BF88635DDC46334A40,predicthq,BdiuNGjLhEeajAZPc8,,,conferences,,,2025-07-21 17:20:07.012385+00,2025-07-21 17:20:07.012385+00
8c30a3de-7a64-4ed8-af20-07083bad089c,Humour,Sourced from predicthq.com,2025-08-08 18:00:00+00,2025-08-08 18:00:00+00,Near Liverpool Lime Street,,0101000020E6100000705F07CE19D107C0234A7B832FB44A40,predicthq,5HPENvbmTNdXFahZxG,,,concerts,,,2025-07-21 17:20:17.229378+00,2025-07-21 17:20:17.229378+00
8c465b71-d12c-48be-b514-319e90232605,Shakespeare in the Garden - Twelfth Night,Sourced from predicthq.com - Castle Theatre Company announces its 2025 touring production of one of Shakespeare's most entertaining comedies: Twelfth Night.,2025-07-26 17:00:00+00,2025-07-26 19:30:00+00,Near Bath Spa,,0101000020E610000098DD938785DA02C00E4FAF9465B04940,predicthq,5wLBxY8NfLDsS3VeVX,,,festivals,,,2025-07-21 17:19:34.527337+00,2025-07-21 17:19:34.527337+00
8c4800cd-bca3-40ac-9f76-3c5593bb3322,Meth,Sourced from predicthq.com,2025-08-18 18:30:00+00,2025-08-18 18:30:00+00,Near Newcastle,,0101000020E610000070CE88D2DEE0F9BFA1D634EF387D4B40,predicthq,Ebq8NhnZKpcK9hdaND,,,concerts,,,2025-07-21 17:19:56.268529+00,2025-07-21 17:19:56.268529+00
8c4bd7a2-513b-49a2-b8db-0f36c7115609,Warwick Castle - Daily Entry,,2025-11-20 10:00:00+00,,Warwick Castle,"Castle Hill, Warwick",0101000020E610000062BD512B4C5FF9BFC45F9335EA234A40,ticketmaster,tm-G5vHZbxI850-L,https://ticketmaster-uk.tm7562.net/c/6709060/431525/7562?u=https%3A%2F%2Fattractions.ticketmaster.co.uk%2Fbook%2F1FL90-TICKETMASTER%2F%23date%3D2025-11-20&utm_medium=affiliate,https://s1.ticketm.net/dam/a/d31/3f7b2814-49a2-43dd-897e-a5624a01cd31_1410461_RECOMENDATION_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
8c80ee48-2621-40a8-8b59-6863a2155599,League One - Barnsley vs Peterborough United,Sourced from predicthq.com,2025-08-19 18:45:00+00,2025-08-19 18:45:00+00,Near Peterborough,,0101000020E610000062105839B4C8CEBF8B6CE7FBA9494A40,predicthq,kzTZSr6om4kZwbQube,,,sports,,,2025-07-21 17:19:45.111686+00,2025-07-21 17:19:45.111686+00
8ca10e29-412c-477c-9b05-b8c5141b42e3,BSides Bournemouth 2025,"Sourced from predicthq.com - BSides Bournemouth 2025: A grassroots cyber security event by Bournemouth 2600, fostering community, learning, and collaboration.",2025-08-16 08:00:00+00,2025-08-16 17:00:00+00,Near Bournemouth,,0101000020E6100000E561A1D634EFFDBFBE9F1A2FDD5C4940,predicthq,ECLWefzmNL3D48K7WR,,,conferences,,,2025-07-21 17:19:22.270144+00,2025-07-21 17:19:22.270144+00
8cc2e939-8d28-40dc-ab64-6e86f98a0b66,Mary Poppins,Sourced from predicthq.com,2025-08-20 13:00:00+00,2025-08-20 13:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,73t3heEyvNmXr3fNQv,,,performing-arts,,,2025-07-21 17:20:04.027897+00,2025-07-21 17:20:04.027897+00
8cd3476b-ff32-4106-bb28-79515a8ef04c,KCC Teens Thrive Conference 2025,Sourced from predicthq.com - Theme: Spiritual Awakening   Isaiah 60:1-3,2025-07-26 09:30:00+00,2025-07-26 19:00:00+00,Near Milton Keynes Central,,0101000020E610000027C286A757CAE8BF3E7958A835054A40,predicthq,42QmpEUFdtQvxR5h27,,,conferences,,,2025-07-21 17:20:11.157019+00,2025-07-21 17:20:11.157019+00
8d1bf996-bf49-4be6-a447-c6c28ea83abd,"RIBA South Conservation Group:  Tour of The Jackson Library, Exeter College",Sourced from predicthq.com - Join us in-person for a close-up look at this  2025 RIBA Conservation Award-winning project with Alan Dempsey from Nex Architecture,2025-08-13 12:45:00+00,2025-08-13 17:00:00+00,Near Oxford,,0101000020E6100000C364AA605452F4BF0E4FAF9465E04940,predicthq,FPWppEf6KU6iAcfBog,,,conferences,,,2025-08-03 12:01:02.221915+00,2025-08-03 12:01:02.221915+00
8d78b6dd-868a-4dfc-95f1-ec7b6c433a05,INOHA,Sourced from predicthq.com,2025-09-02 18:00:00+00,2025-09-02 18:00:00+00,Near Birmingham New Street,,0101000020E61000003108AC1C5A64FEBFB003E78C283D4A40,predicthq,8dT4wBnN7Mjf4UQkTn,,,concerts,,,2025-08-03 12:00:26.983822+00,2025-08-03 12:00:26.983822+00
8d917c98-a5aa-4930-9b6a-42322b29276a,Summer 2025 in the Hive - Perfect Pencil Pots,Sourced from predicthq.com - Add your own designs to our pencil pot templates which will then be laser engraved and ready for you to build and paint.,2025-08-22 09:00:00+00,2025-08-22 10:30:00+00,Near Darlington,,0101000020E6100000D3BCE3141DC9F8BF6D567DAEB6424B40,predicthq,8dUrg5SS9hBBrCUngo,,,conferences,,,2025-08-03 12:00:17.244564+00,2025-08-03 12:00:17.244564+00
8da76e45-6c08-468c-8e93-6b7c6391fa1c,Twist Museum - London's Home of Illusions,,2025-11-20 17:30:00+00,,Twist Museum,"248 Oxford Street,, London",0101000020E6100000A575E9993D54C2BF99220A77F8C14940,ticketmaster,tm-LvZ18QunJNMEYLOZv88RI,https://ticketmaster-uk.tm7559.net/c/6709060/431519/7559?u=https%3A%2F%2Fwww.universe.com%2Fevents%2Ftwist-museum-londons-home-of-illusions-tickets-BWRY2P%3Fref%3Dticketmaster&utm_medium=affiliate,https://s1.ticketm.net/dam/c/368/b70b1d5a-ce61-4ca9-a3c7-3381694ae368_105351_TABLET_LANDSCAPE_LARGE_16_9.jpg,,,,2025-11-20 17:09:12.649507+00,2025-11-20 17:09:12.649507+00
8dd43bc1-556c-409e-a629-f2a743cf379c,Clifton Suspension Bridge Marathon,Scenic half marathon crossing the iconic bridge with views of the Avon Gorge,2025-10-12 09:00:00+00,2025-10-12 13:00:00+00,Clifton Suspension Bridge,"Bridge Road, Bristol BS8 3PA",0101000020E61000004D158C4AEA0405C0984C158C4ABA4940,eventbrite,demo-035,https://example.com/clifton-marathon,https://picsum.photos/seed/marathon/800/600,Sports,35.00,45.00,2025-09-30 17:29:04.922875+00,2025-09-30 17:29:04.922875+00
8df43633-0547-4509-a37d-76962c534429,Melissa Carper and Bonnie Montgomery,Sourced from predicthq.com,2025-09-02 18:30:00+00,2025-09-02 18:30:00+00,Near London Waterloo,,0101000020E610000064CC5D4BC807BDBF0E4FAF9465C04940,predicthq,BVnyuheH4ye3w5gH7w,,,concerts,,,2025-08-03 11:59:26.610291+00,2025-08-03 11:59:26.610291+00
8e4ed92b-d9b9-4d50-a60c-a1040f7c7d39,League One - Wycombe Wanderers vs Doncaster Rovers,Sourced from predicthq.com,2025-08-16 14:00:00+00,2025-08-16 14:00:00+00,Near Doncaster,,0101000020E61000002063EE5A423EF2BFA52C431CEBC24A40,predicthq,4gmnqh9AA5sMYReNCL,,,sports,,,2025-07-21 17:19:48.72056+00,2025-07-21 17:19:48.72056+00
8e514c00-9666-44b2-8c05-97a5b91f3141,Run Alpha Youth Glasgow,"Sourced from predicthq.com - Get equipped to run Alpha Youth! Learn how to invite, host, and lead sessions that help young people explore faith and life.",2025-09-01 18:00:00+00,2025-09-01 20:00:00+00,Near Glasgow Central,,0101000020E6100000F31FD26F5F0711C0A089B0E1E9ED4B40,predicthq,FdAgJjCBNkrC83cqv9,,,community,,,2025-08-03 12:00:46.48208+00,2025-08-03 12:00:46.48208+00
8e9869d0-74d0-4fe7-b68a-cfae47a1a871,Extracorporeal Shockwave Therapy - CPD,Sourced from predicthq.com - Extracorporeal Shockwave Therapy in the management of tendinopathy and fasciopathy.,2025-08-02 08:00:00+00,2025-08-02 12:00:00+00,Near Bournemouth,,0101000020E6100000E561A1D634EFFDBFBE9F1A2FDD5C4940,predicthq,5KELG6HNZnrNRBfqcZ,,,conferences,,,2025-07-21 17:19:23.330805+00,2025-07-21 17:19:23.330805+00
8ed22c35-8772-46f1-9351-4c8a35ec61c8,CyBlack Conference 2025,"Sourced from predicthq.com - Get ready for a day full of  learnings, workshops, and networking at CyBlack Conference 2025!",2025-08-14 08:00:00+00,2025-08-14 15:30:00+00,Near Preston,,0101000020E610000012A5BDC117A605C0F0164850FCE04A40,predicthq,B2URHWZwb9per9sD5h,,,conferences,,,2025-07-21 17:20:18.510933+00,2025-07-21 17:20:18.510933+00
8ee85fa7-77f8-46d6-9d2d-eafc78ae4812,GANS,Sourced from predicthq.com,2025-09-02 18:30:00+00,2025-09-02 18:30:00+00,Near Brighton,,0101000020E6100000E9263108AC1CC2BF273108AC1C6A4940,predicthq,9Zu6SauczMh4KCsSzK,,,concerts,,,2025-08-03 12:01:07.173119+00,2025-08-03 12:01:07.173119+00
